Namespace(batch_size=128, clip=1.0, cuda=None, data='./data/us_hhs/data.txt', dropout=0.0, epilambda=0.2, epochs=2000, gpu=None, hidRNN=40, horizon=1, lr=0.001, metric=0, model='CNNRNN_Res', normalize=1, optim='adam', output_fun=None, ratio=0.1, residual_window=8, save_dir='save', save_name='cnnrnn_res.hhs.w-2.h-1.res-8.pt', seed=54321, sim_mat='./data/us_hhs/ind_mat.txt', train=0.6, valid=0.2, weight_decay=0, window=2)
data shape (364, 10)
<utils.Data_utility object at 0x7f8ac4090e50>
model: Model(
  (GRU1): GRU(10, 40)
  (dropout): Dropout(p=0.0, inplace=False)
  (linear1): Linear(in_features=40, out_features=10, bias=True)
  (residual): Linear(in_features=2, out_features=1, bias=True)
)
* number of parameters: 6753
begin training
| end of epoch 421 | time:  0.01s | train_loss 65968687.40740741 | valid rse 17530.0117 | valid rae 4585.2777 | valid corr  -0.8885
| end of epoch 422 | time:  0.01s | train_loss 98475161.59999999 | valid rse 14599.2026 | valid rae 3817.5205 | valid corr  0.8932
| end of epoch 423 | time:  0.01s | train_loss 154939031.70370370 | valid rse 11384.3991 | valid rae 2976.6397 | valid corr  0.8947
| end of epoch 424 | time:  0.01s | train_loss 65251456.94814815 | valid rse 17564.0720 | valid rae 4595.1538 | valid corr  -0.8843
| end of epoch 425 | time:  0.01s | train_loss 107561385.71851853 | valid rse 14543.6484 | valid rae 3799.7366 | valid corr  0.9001
| end of epoch 426 | time:  0.01s | train_loss 151358513.30370370 | valid rse 11306.9587 | valid rae 2951.2959 | valid corr  0.9054
| end of epoch 427 | time:  0.01s | train_loss 64173935.88148148 | valid rse 17681.3796 | valid rae 4626.4866 | valid corr  -0.8728
| end of epoch 428 | time:  0.01s | train_loss 104695933.15555556 | valid rse 14448.7006 | valid rae 3766.7651 | valid corr  0.9096
| end of epoch 429 | time:  0.01s | train_loss 138027804.44444445 | valid rse 11220.7208 | valid rae 2918.1483 | valid corr  0.9154
| end of epoch 430 | time:  0.01s | train_loss 68620094.57777777 | valid rse 17751.9895 | valid rae 4644.3798 | valid corr  -0.8667
| end of epoch 431 | time:  0.01s | train_loss 101384417.65925926 | valid rse 14437.7990 | valid rae 3765.6134 | valid corr  0.9081
| end of epoch 432 | time:  0.01s | train_loss 151172251.49629629 | valid rse 11239.0628 | valid rae 2930.6935 | valid corr  0.9091
| end of epoch 433 | time:  0.01s | train_loss 63711220.62222222 | valid rse 17718.3805 | valid rae 4636.2096 | valid corr  -0.8739
| end of epoch 434 | time:  0.01s | train_loss 96396443.49629630 | valid rse 14430.8627 | valid rae 3765.8925 | valid corr  0.9060
| end of epoch 435 | time:  0.01s | train_loss 160534368.71111110 | valid rse 11212.5580 | valid rae 2923.0890 | valid corr  0.9098
| end of epoch 436 | time:  0.01s | train_loss 65586267.02222222 | valid rse 17744.3212 | valid rae 4642.9815 | valid corr  -0.8735
| end of epoch 437 | time:  0.01s | train_loss 100798706.72592592 | valid rse 14414.1728 | valid rae 3761.8007 | valid corr  0.9057
| end of epoch 438 | time:  0.01s | train_loss 146354744.88888890 | valid rse 11203.1707 | valid rae 2922.2373 | valid corr  0.9080
| end of epoch 439 | time:  0.01s | train_loss 64768868.50370371 | valid rse 17736.0699 | valid rae 4640.8449 | valid corr  -0.8771
| end of epoch 440 | time:  0.01s | train_loss 108395694.45925926 | valid rse 14421.1203 | valid rae 3766.6140 | valid corr  0.9019
| end of epoch 441 | time:  0.01s | train_loss 157265810.01481482 | valid rse 11213.9356 | valid rae 2928.7860 | valid corr  0.9026
| end of epoch 442 | time:  0.01s | train_loss 65499699.20000000 | valid rse 17704.7874 | valid rae 4632.0603 | valid corr  -0.8837
| end of epoch 443 | time:  0.01s | train_loss 114864145.06666666 | valid rse 14449.3965 | valid rae 3777.8113 | valid corr  0.8947
| end of epoch 444 | time:  0.01s | train_loss 142052116.85925925 | valid rse 11245.3804 | valid rae 2940.7692 | valid corr  0.8931
| end of epoch 445 | time:  0.01s | train_loss 65303460.97777778 | valid rse 17688.4472 | valid rae 4626.9599 | valid corr  -0.8876
| end of epoch 446 | time:  0.01s | train_loss 109121683.91111112 | valid rse 14434.2162 | valid rae 3773.7894 | valid corr  0.8948
| end of epoch 447 | time:  0.01s | train_loss 145965715.91111112 | valid rse 11209.3389 | valid rae 2930.0192 | valid corr  0.8972
| end of epoch 448 | time:  0.01s | train_loss 64888998.87407407 | valid rse 17741.2669 | valid rae 4641.7092 | valid corr  -0.8830
| end of epoch 449 | time:  0.01s | train_loss 102326689.18518518 | valid rse 14379.8172 | valid rae 3756.9099 | valid corr  0.9002
| end of epoch 450 | time:  0.01s | train_loss 146195402.90370369 | valid rse 11152.4916 | valid rae 2911.5733 | valid corr  0.9045
| end of epoch 451 | time:  0.01s | train_loss 65359551.52592593 | valid rse 17803.2682 | valid rae 4658.4199 | valid corr  -0.8773
| end of epoch 452 | time:  0.01s | train_loss 105255702.75555556 | valid rse 14337.4089 | valid rae 3743.2524 | valid corr  0.9040
| end of epoch 453 | time:  0.01s | train_loss 164377004.56296295 | valid rse 11114.8183 | valid rae 2899.2476 | valid corr  0.9080
| end of epoch 454 | time:  0.01s | train_loss 66750099.91111111 | valid rse 17830.6979 | valid rae 4665.6130 | valid corr  -0.8766
| end of epoch 455 | time:  0.01s | train_loss 102547833.36296296 | valid rse 14319.2395 | valid rae 3739.2757 | valid corr  0.9030
| end of epoch 456 | time:  0.01s | train_loss 157700194.60740742 | valid rse 11105.6117 | valid rae 2899.3658 | valid corr  0.9045
| end of epoch 457 | time:  0.01s | train_loss 64865972.14814815 | valid rse 17834.2515 | valid rae 4666.3877 | valid corr  -0.8799
| end of epoch 458 | time:  0.01s | train_loss 105040182.99259259 | valid rse 14308.8769 | valid rae 3737.9062 | valid corr  0.9010
| end of epoch 459 | time:  0.01s | train_loss 143231241.48148149 | valid rse 11101.8885 | valid rae 2899.4253 | valid corr  0.9027
| end of epoch 460 | time:  0.01s | train_loss 64958069.57037037 | valid rse 17820.1990 | valid rae 4662.4654 | valid corr  -0.8822
| end of epoch 461 | time:  0.01s | train_loss 104559616.00000000 | valid rse 14333.0760 | valid rae 3746.1740 | valid corr  0.8975
| end of epoch 462 | time:  0.01s | train_loss 136018011.02222222 | valid rse 11130.2303 | valid rae 2909.3846 | valid corr  0.8971
| end of epoch 463 | time:  0.01s | train_loss 64659385.83703703 | valid rse 17809.1652 | valid rae 4659.4137 | valid corr  -0.8834
| end of epoch 464 | time:  0.01s | train_loss 117080662.28148147 | valid rse 14295.3804 | valid rae 3734.5195 | valid corr  0.9008
| end of epoch 465 | time:  0.01s | train_loss 144935078.87407407 | valid rse 11049.2129 | valid rae 2883.1918 | valid corr  0.9066
| end of epoch 466 | time:  0.01s | train_loss 66900218.31111111 | valid rse 17903.7823 | valid rae 4684.7051 | valid corr  -0.8776
| end of epoch 467 | time:  0.01s | train_loss 107802559.52592592 | valid rse 14224.7038 | valid rae 3715.2127 | valid corr  0.9021
| end of epoch 468 | time:  0.01s | train_loss 147612160.00000000 | valid rse 10993.8856 | valid rae 2871.2990 | valid corr  0.9026
| end of epoch 469 | time:  0.01s | train_loss 65520148.85925926 | valid rse 17937.5182 | valid rae 4692.7620 | valid corr  -0.8847
| end of epoch 470 | time:  0.01s | train_loss 95714019.55555555 | valid rse 14204.4161 | valid rae 3714.3856 | valid corr  0.8930
| end of epoch 471 | time:  0.01s | train_loss 138174972.20740741 | valid rse 10993.6365 | valid rae 2875.7377 | valid corr  0.8897
| end of epoch 472 | time:  0.01s | train_loss 64595220.85925926 | valid rse 17923.8415 | valid rae 4686.6428 | valid corr  -0.8931
| end of epoch 473 | time:  0.01s | train_loss 109058654.81481482 | valid rse 14210.8557 | valid rae 3718.2414 | valid corr  0.8834
| end of epoch 474 | time:  0.01s | train_loss 138794939.73333332 | valid rse 10981.0826 | valid rae 2873.6418 | valid corr  0.8795
| end of epoch 475 | time:  0.01s | train_loss 66296456.53333333 | valid rse 17967.6011 | valid rae 4696.7257 | valid corr  -0.8959
| end of epoch 476 | time:  0.01s | train_loss 106019231.28888889 | valid rse 14149.6991 | valid rae 3702.2979 | valid corr  0.8829
| end of epoch 477 | time:  0.01s | train_loss 148250688.47407407 | valid rse 10932.6250 | valid rae 2860.8767 | valid corr  0.8812
| end of epoch 478 | time:  0.01s | train_loss 64869334.28148148 | valid rse 18002.7235 | valid rae 4707.2103 | valid corr  -0.8932
| end of epoch 479 | time:  0.01s | train_loss 123255476.14814815 | valid rse 14123.4688 | valid rae 3694.3099 | valid corr  0.8893
| end of epoch 480 | time:  0.01s | train_loss 146829797.45185184 | valid rse 10911.0758 | valid rae 2853.5289 | valid corr  0.8925
| end of epoch 481 | time:  0.01s | train_loss 65023838.81481481 | valid rse 18011.0021 | valid rae 4711.6068 | valid corr  -0.8865
| end of epoch 482 | time:  0.01s | train_loss 122954843.97037037 | valid rse 14123.0048 | valid rae 3691.2264 | valid corr  0.8976
| end of epoch 483 | time:  0.01s | train_loss 145225659.73333332 | valid rse 10906.3329 | valid rae 2848.5675 | valid corr  0.9024
| end of epoch 484 | time:  0.01s | train_loss 63728332.80000000 | valid rse 18051.2336 | valid rae 4723.2962 | valid corr  -0.8772
| end of epoch 485 | time:  0.01s | train_loss 112838841.83703704 | valid rse 14080.9580 | valid rae 3673.3921 | valid corr  0.9073
| end of epoch 486 | time:  0.01s | train_loss 132954605.03703703 | valid rse 10862.1830 | valid rae 2828.1175 | valid corr  0.9132
| end of epoch 487 | time:  0.01s | train_loss 66133502.10370370 | valid rse 18098.8932 | valid rae 4735.5229 | valid corr  -0.8701
| end of epoch 488 | time:  0.01s | train_loss 112741594.07407407 | valid rse 14077.9436 | valid rae 3671.8404 | valid corr  0.9081
| end of epoch 489 | time:  0.01s | train_loss 140546954.42962962 | valid rse 10885.4528 | valid rae 2836.6094 | valid corr  0.9111
| end of epoch 490 | time:  0.01s | train_loss 64956093.62962963 | valid rse 18040.9240 | valid rae 4720.5993 | valid corr  -0.8741
| end of epoch 491 | time:  0.01s | train_loss 102030015.52592592 | valid rse 14125.9834 | valid rae 3687.8449 | valid corr  0.9042
| end of epoch 492 | time:  0.01s | train_loss 145274106.31111112 | valid rse 10924.1606 | valid rae 2851.1610 | valid corr  0.9058
| end of epoch 493 | time:  0.01s | train_loss 65169047.70370370 | valid rse 18003.4802 | valid rae 4710.6839 | valid corr  -0.8795
| end of epoch 494 | time:  0.01s | train_loss 100967863.94074073 | valid rse 14153.5862 | valid rae 3697.5545 | valid corr  0.9006
| end of epoch 495 | time:  0.01s | train_loss 134999540.62222221 | valid rse 10967.3955 | valid rae 2864.7986 | valid corr  0.9018
| end of epoch 496 | time:  0.01s | train_loss 65780457.24444444 | valid rse 17920.4258 | valid rae 4688.2839 | valid corr  -0.8847
| end of epoch 497 | time:  0.01s | train_loss 111685495.46666667 | valid rse 14240.5890 | valid rae 3723.7592 | valid corr  0.8932
| end of epoch 498 | time:  0.01s | train_loss 135194259.91111112 | valid rse 11046.2113 | valid rae 2889.6476 | valid corr  0.8889
| end of epoch 499 | time:  0.01s | train_loss 66388040.05925926 | valid rse 17862.4824 | valid rae 4670.3880 | valid corr  -0.8936
| end of epoch 500 | time:  0.01s | train_loss 111879357.62962963 | valid rse 14287.6241 | valid rae 3738.3171 | valid corr  0.8834
| end of epoch 501 | time:  0.01s | train_loss 138407131.97037038 | valid rse 11082.8998 | valid rae 2900.3041 | valid corr  0.8789
| end of epoch 502 | time:  0.01s | train_loss 65071517.39259259 | valid rse 17848.8394 | valid rae 4665.4894 | valid corr  -0.8962
| end of epoch 503 | time:  0.01s | train_loss 109209881.59999999 | valid rse 14276.0704 | valid rae 3735.2623 | valid corr  0.8837
| end of epoch 504 | time:  0.01s | train_loss 150918432.23703703 | valid rse 11061.1320 | valid rae 2894.4469 | valid corr  0.8818
| end of epoch 505 | time:  0.01s | train_loss 64562733.51111111 | valid rse 17865.4418 | valid rae 4670.6421 | valid corr  -0.8947
| end of epoch 506 | time:  0.01s | train_loss 100835072.00000000 | valid rse 14268.6418 | valid rae 3733.0914 | valid corr  0.8852
| end of epoch 507 | time:  0.01s | train_loss 150592064.47407407 | valid rse 11052.4579 | valid rae 2891.9592 | valid corr  0.8842
| end of epoch 508 | time:  0.01s | train_loss 64961444.97777778 | valid rse 17865.5492 | valid rae 4670.5421 | valid corr  -0.8949
| end of epoch 509 | time:  0.01s | train_loss 116906953.00740741 | valid rse 14263.4320 | valid rae 3732.1380 | valid corr  0.8821
| end of epoch 510 | time:  0.01s | train_loss 150216218.54814816 | valid rse 11023.5308 | valid rae 2884.7449 | valid corr  0.8796
| end of epoch 511 | time:  0.01s | train_loss 65695019.61481482 | valid rse 17927.7178 | valid rae 4686.3606 | valid corr  -0.8958
| end of epoch 512 | time:  0.01s | train_loss 114788553.00740741 | valid rse 14190.2224 | valid rae 3712.8175 | valid corr  0.8836
| end of epoch 513 | time:  0.01s | train_loss 147111427.79259259 | valid rse 10963.5179 | valid rae 2868.8255 | valid corr  0.8829
| end of epoch 514 | time:  0.01s | train_loss 64342036.85925926 | valid rse 17955.9492 | valid rae 4693.5260 | valid corr  -0.8961
| end of epoch 515 | time:  0.01s | train_loss 130881754.07407407 | valid rse 14188.0238 | valid rae 3712.6212 | valid corr  0.8794
| end of epoch 516 | time:  0.01s | train_loss 138383974.40000001 | valid rse 10981.0535 | valid rae 2873.7096 | valid corr  0.8743
| end of epoch 517 | time:  0.01s | train_loss 66229896.53333333 | valid rse 17948.4730 | valid rae 4690.1798 | valid corr  -0.8985
| end of epoch 518 | time:  0.01s | train_loss 98426697.95555556 | valid rse 14188.6004 | valid rae 3712.7897 | valid corr  0.8791
| end of epoch 519 | time:  0.01s | train_loss 150832317.62962964 | valid rse 10962.9989 | valid rae 2868.9803 | valid corr  0.8774
| end of epoch 520 | time:  0.01s | train_loss 65506228.14814815 | valid rse 17977.6357 | valid rae 4699.2462 | valid corr  -0.8961
| end of epoch 521 | time:  0.01s | train_loss 113328361.24444444 | valid rse 14149.2811 | valid rae 3702.0455 | valid corr  0.8840
| end of epoch 522 | time:  0.01s | train_loss 136650463.76296297 | valid rse 10926.0429 | valid rae 2858.9315 | valid corr  0.8838
| end of epoch 523 | time:  0.01s | train_loss 64407567.17037037 | valid rse 18004.8060 | valid rae 4707.6966 | valid corr  -0.8933
| end of epoch 524 | time:  0.01s | train_loss 113770681.83703704 | valid rse 14125.2914 | valid rae 3695.2774 | valid corr  0.8870
| end of epoch 525 | time:  0.01s | train_loss 135968305.30370370 | valid rse 10907.2096 | valid rae 2853.6858 | valid corr  0.8865
| end of epoch 526 | time:  0.01s | train_loss 64675453.15555555 | valid rse 18009.8189 | valid rae 4708.7401 | valid corr  -0.8939
| end of epoch 527 | time:  0.01s | train_loss 100949911.70370370 | valid rse 14132.4239 | valid rae 3697.8134 | valid corr  0.8826
| end of epoch 528 | time:  0.01s | train_loss 141401793.42222223 | valid rse 10922.2873 | valid rae 2858.3176 | valid corr  0.8779
| end of epoch 529 | time:  0.01s | train_loss 64771489.18518519 | valid rse 17996.9753 | valid rae 4702.7250 | valid corr  -0.8986
| end of epoch 530 | time:  0.01s | train_loss 110378518.75555556 | valid rse 14144.5351 | valid rae 3701.3332 | valid corr  0.8744
| end of epoch 531 | time:  0.01s | train_loss 141188107.37777779 | valid rse 10919.9861 | valid rae 2857.4812 | valid corr  0.8685
| end of epoch 532 | time:  0.01s | train_loss 64537964.08888889 | valid rse 18018.1136 | valid rae 4705.3832 | valid corr  -0.9024
| end of epoch 533 | time:  0.01s | train_loss 112885603.55555555 | valid rse 14136.2658 | valid rae 3698.8873 | valid corr  0.8690
| end of epoch 534 | time:  0.01s | train_loss 137606030.22222221 | valid rse 10929.7372 | valid rae 2859.0719 | valid corr  0.8595
| end of epoch 535 | time:  0.01s | train_loss 64390921.48148149 | valid rse 18024.5629 | valid rae 4705.1086 | valid corr  -0.9044
| end of epoch 536 | time:  0.01s | train_loss 105451260.20740740 | valid rse 14130.5323 | valid rae 3697.1182 | valid corr  0.8663
| end of epoch 537 | time:  0.01s | train_loss 131834477.98518519 | valid rse 10898.7089 | valid rae 2851.1120 | valid corr  0.8607
| end of epoch 538 | time:  0.01s | train_loss 64745892.97777778 | valid rse 18067.9569 | valid rae 4718.0651 | valid corr  -0.9027
| end of epoch 539 | time:  0.01s | train_loss 119011557.45185184 | valid rse 14071.8155 | valid rae 3682.2277 | valid corr  0.8720
| end of epoch 540 | time:  0.01s | train_loss 140804604.20740741 | valid rse 10842.0376 | valid rae 2837.1536 | valid corr  0.8694
| end of epoch 541 | time:  0.01s | train_loss 64254285.74814815 | valid rse 18103.9650 | valid rae 4729.9298 | valid corr  -0.8997
| end of epoch 542 | time:  0.01s | train_loss 110517699.31851852 | valid rse 14034.1194 | valid rae 3672.4442 | valid corr  0.8771
| end of epoch 543 | time:  0.01s | train_loss 133422019.31851852 | valid rse 10811.9435 | valid rae 2829.4748 | valid corr  0.8749
| end of epoch 544 | time:  0.01s | train_loss 64424425.24444444 | valid rse 18124.4763 | valid rae 4736.7952 | valid corr  -0.8975
| end of epoch 545 | time:  0.01s | train_loss 119363346.96296297 | valid rse 14008.7967 | valid rae 3665.6041 | valid corr  0.8812
| end of epoch 546 | time:  0.01s | train_loss 140214370.60740742 | valid rse 10791.6326 | valid rae 2824.0842 | valid corr  0.8794
| end of epoch 547 | time:  0.01s | train_loss 63999332.50370371 | valid rse 18135.0614 | valid rae 4740.4038 | valid corr  -0.8960
| end of epoch 548 | time:  0.01s | train_loss 116670472.53333333 | valid rse 14004.8020 | valid rae 3664.4870 | valid corr  0.8820
| end of epoch 549 | time:  0.01s | train_loss 135672778.90370369 | valid rse 10792.8544 | valid rae 2824.4017 | valid corr  0.8795
| end of epoch 550 | time:  0.01s | train_loss 63938089.71851852 | valid rse 18131.0469 | valid rae 4739.2551 | valid corr  -0.8962
| end of epoch 551 | time:  0.01s | train_loss 121261316.74074075 | valid rse 14007.7401 | valid rae 3665.2538 | valid corr  0.8820
| end of epoch 552 | time:  0.01s | train_loss 148173300.62222221 | valid rse 10804.7484 | valid rae 2827.5606 | valid corr  0.8782
| end of epoch 553 | time:  0.01s | train_loss 62439058.01481482 | valid rse 18116.1015 | valid rae 4735.0332 | valid corr  -0.8968
| end of epoch 554 | time:  0.01s | train_loss 103108350.10370371 | valid rse 14028.4250 | valid rae 3670.7969 | valid corr  0.8805
| end of epoch 555 | time:  0.01s | train_loss 133307907.79259260 | valid rse 10822.9570 | valid rae 2832.3305 | valid corr  0.8779
| end of epoch 556 | time:  0.01s | train_loss 64149534.34074074 | valid rse 18080.7885 | valid rae 4724.5623 | valid corr  -0.8987
| end of epoch 557 | time:  0.01s | train_loss 114072877.51111111 | valid rse 14080.0797 | valid rae 3684.4764 | valid corr  0.8748
| end of epoch 558 | time:  0.01s | train_loss 147324101.21481481 | valid rse 10883.5841 | valid rae 2847.7765 | valid corr  0.8662
| end of epoch 559 | time:  0.01s | train_loss 65174990.69629630 | valid rse 18050.1257 | valid rae 4713.2997 | valid corr  -0.9029
| end of epoch 560 | time:  0.01s | train_loss 111236469.57037038 | valid rse 14114.1885 | valid rae 3693.0914 | valid corr  0.8687
| end of epoch 561 | time:  0.01s | train_loss 138904302.93333334 | valid rse 10918.4255 | valid rae 2856.3658 | valid corr  0.8614
| end of epoch 562 | time:  0.01s | train_loss 67093682.25185185 | valid rse 18035.6951 | valid rae 4710.8743 | valid corr  -0.9013
| end of epoch 563 | time:  0.01s | train_loss 114690950.63703704 | valid rse 14071.9303 | valid rae 3682.2647 | valid corr  0.8791
| end of epoch 564 | time:  0.01s | train_loss 139831273.24444443 | valid rse 10814.8000 | valid rae 2829.8805 | valid corr  0.8833
| end of epoch 565 | time:  0.01s | train_loss 64747281.06666667 | valid rse 18134.2527 | valid rae 4742.0418 | valid corr  -0.8922
| end of epoch 566 | time:  0.01s | train_loss 109093506.84444444 | valid rse 13976.0511 | valid rae 3655.7425 | valid corr  0.8893
| end of epoch 567 | time:  0.01s | train_loss 128817895.34814815 | valid rse 10734.6783 | valid rae 2807.6300 | valid corr  0.8916
| end of epoch 568 | time:  0.01s | train_loss 64568778.90370370 | valid rse 18210.1954 | valid rae 4763.2175 | valid corr  -0.8883
| end of epoch 569 | time:  0.01s | train_loss 129374363.49629630 | valid rse 13901.9198 | valid rae 3634.8243 | valid corr  0.8944
| end of epoch 570 | time:  0.01s | train_loss 137134709.57037038 | valid rse 10668.6092 | valid rae 2788.5913 | valid corr  0.8976
| end of epoch 571 | time:  0.01s | train_loss 63689151.52592593 | valid rse 18270.9795 | valid rae 4780.0003 | valid corr  -0.8846
| end of epoch 572 | time:  0.01s | train_loss 114160694.99259259 | valid rse 13858.2128 | valid rae 3621.9764 | valid corr  0.8977
| end of epoch 573 | time:  0.01s | train_loss 131481857.89629629 | valid rse 10649.2968 | valid rae 2782.5728 | valid corr  0.9000
| end of epoch 574 | time:  0.01s | train_loss 63788991.52592593 | valid rse 18262.5735 | valid rae 4777.8072 | valid corr  -0.8846
| end of epoch 575 | time:  0.01s | train_loss 117308304.11851852 | valid rse 13885.2827 | valid rae 3629.5966 | valid corr  0.8965
| end of epoch 576 | time:  0.01s | train_loss 149017888.23703703 | valid rse 10677.1259 | valid rae 2790.7021 | valid corr  0.8979
| end of epoch 577 | time:  0.01s | train_loss 66232919.22962963 | valid rse 18241.4374 | valid rae 4771.9887 | valid corr  -0.8860
| end of epoch 578 | time:  0.01s | train_loss 118461726.34074074 | valid rse 13898.4629 | valid rae 3633.7127 | valid corr  0.8949
| end of epoch 579 | time:  0.01s | train_loss 142866272.71111110 | valid rse 10686.8135 | valid rae 2794.0137 | valid corr  0.8956
| end of epoch 580 | time:  0.01s | train_loss 63063661.98518518 | valid rse 18228.3859 | valid rae 4767.8729 | valid corr  -0.8887
| end of epoch 581 | time:  0.01s | train_loss 100844397.98518519 | valid rse 13913.8567 | valid rae 3639.3932 | valid corr  0.8897
| end of epoch 582 | time:  0.01s | train_loss 136989472.23703703 | valid rse 10708.5682 | valid rae 2801.6767 | valid corr  0.8869
| end of epoch 583 | time:  0.01s | train_loss 63047431.58518519 | valid rse 18206.0063 | valid rae 4760.2291 | valid corr  -0.8935
| end of epoch 584 | time:  0.01s | train_loss 110059766.51851852 | valid rse 13928.4762 | valid rae 3644.1832 | valid corr  0.8848
| end of epoch 585 | time:  0.01s | train_loss 127118791.11111110 | valid rse 10714.7284 | valid rae 2803.7623 | valid corr  0.8827
| end of epoch 586 | time:  0.01s | train_loss 64924133.45185185 | valid rse 18202.2996 | valid rae 4758.4846 | valid corr  -0.8951
| end of epoch 587 | time:  0.01s | train_loss 119783816.53333333 | valid rse 13939.1523 | valid rae 3647.1551 | valid corr  0.8835
| end of epoch 588 | time:  0.01s | train_loss 123602458.54814816 | valid rse 10728.4507 | valid rae 2807.4515 | valid corr  0.8814
| end of epoch 589 | time:  0.01s | train_loss 65006724.74074074 | valid rse 18195.7449 | valid rae 4756.8839 | valid corr  -0.8949
| end of epoch 590 | time:  0.01s | train_loss 109664650.42962962 | valid rse 13940.5731 | valid rae 3647.3818 | valid corr  0.8846
| end of epoch 591 | time:  0.01s | train_loss 132033672.53333333 | valid rse 10725.0752 | valid rae 2806.3529 | valid corr  0.8839
| end of epoch 592 | time:  0.01s | train_loss 63532369.54074074 | valid rse 18231.2120 | valid rae 4768.2305 | valid corr  -0.8899
| end of epoch 593 | time:  0.01s | train_loss 114207015.82222222 | valid rse 13842.5876 | valid rae 3618.4072 | valid corr  0.8966
| end of epoch 594 | time:  0.01s | train_loss 139483754.19259259 | valid rse 10581.0334 | valid rae 2762.7127 | valid corr  0.9040
| end of epoch 595 | time:  0.01s | train_loss 66504776.05925926 | valid rse 18381.5346 | valid rae 4809.6209 | valid corr  -0.8791
| end of epoch 596 | time:  0.01s | train_loss 122959054.69629629 | valid rse 13745.4932 | valid rae 3589.3408 | valid corr  0.9032
| end of epoch 597 | time:  0.01s | train_loss 136384523.37777779 | valid rse 10528.1251 | valid rae 2747.3003 | valid corr  0.9066
| end of epoch 598 | time:  0.01s | train_loss 62939473.54074074 | valid rse 18396.7980 | valid rae 4813.4955 | valid corr  -0.8805
| end of epoch 599 | time:  0.01s | train_loss 127355684.02962963 | valid rse 13753.0665 | valid rae 3593.6240 | valid corr  0.8994
| end of epoch 600 | time:  0.01s | train_loss 142746358.51851851 | valid rse 10543.8141 | valid rae 2754.7017 | valid corr  0.9007
| end of epoch 601 | time:  0.01s | train_loss 68174574.93333334 | valid rse 18374.5858 | valid rae 4807.0767 | valid corr  -0.8847
| end of epoch 602 | time:  0.01s | train_loss 107756483.31851852 | valid rse 13770.1021 | valid rae 3599.7106 | valid corr  0.8960
| end of epoch 603 | time:  0.01s | train_loss 136708983.46666667 | valid rse 10565.5038 | valid rae 2762.2195 | valid corr  0.8959
| end of epoch 604 | time:  0.01s | train_loss 65328856.17777777 | valid rse 18346.2847 | valid rae 4798.8175 | valid corr  -0.8883
| end of epoch 605 | time:  0.01s | train_loss 125885258.90370370 | valid rse 13789.3353 | valid rae 3606.3863 | valid corr  0.8913
| end of epoch 606 | time:  0.01s | train_loss 148658160.82962963 | valid rse 10595.1799 | valid rae 2772.0455 | valid corr  0.8867
| end of epoch 607 | time:  0.01s | train_loss 65401852.20740741 | valid rse 18317.4051 | valid rae 4789.5438 | valid corr  -0.8931
| end of epoch 608 | time:  0.01s | train_loss 117078209.42222223 | valid rse 13822.2254 | valid rae 3616.0932 | valid corr  0.8866
| end of epoch 609 | time:  0.01s | train_loss 142518366.81481481 | valid rse 10613.9358 | valid rae 2777.0524 | valid corr  0.8859
| end of epoch 610 | time:  0.01s | train_loss 64552097.18518519 | valid rse 18304.2661 | valid rae 4786.4024 | valid corr  -0.8924
| end of epoch 611 | time:  0.01s | train_loss 126701191.58518519 | valid rse 13825.9140 | valid rae 3616.6096 | valid corr  0.8888
| end of epoch 612 | time:  0.01s | train_loss 132554475.14074074 | valid rse 10601.3477 | valid rae 2772.9793 | valid corr  0.8906
| end of epoch 613 | time:  0.01s | train_loss 62943030.99259260 | valid rse 18322.5499 | valid rae 4791.8955 | valid corr  -0.8905
| end of epoch 614 | time:  0.01s | train_loss 119720770.37037037 | valid rse 13809.6063 | valid rae 3612.2753 | valid corr  0.8891
| end of epoch 615 | time:  0.01s | train_loss 140811415.70370370 | valid rse 10591.6735 | valid rae 2770.8839 | valid corr  0.8883
| end of epoch 616 | time:  0.01s | train_loss 64323428.50370371 | valid rse 18340.8143 | valid rae 4796.6606 | valid corr  -0.8906
| end of epoch 617 | time:  0.01s | train_loss 110123402.42962962 | valid rse 13749.3877 | valid rae 3595.3955 | valid corr  0.8931
| end of epoch 618 | time:  0.01s | train_loss 143502480.11851853 | valid rse 10500.3527 | valid rae 2745.3005 | valid corr  0.8956
| end of epoch 619 | time:  0.01s | train_loss 65579573.09629630 | valid rse 18442.5285 | valid rae 4824.1976 | valid corr  -0.8876
| end of epoch 620 | time:  0.01s | train_loss 123542948.97777778 | valid rse 13660.6035 | valid rae 3572.0229 | valid corr  0.8936
| end of epoch 621 | time:  0.01s | train_loss 135541240.41481480 | valid rse 10419.1103 | valid rae 2725.0212 | valid corr  0.8920
| end of epoch 622 | time:  0.01s | train_loss 63317822.57777778 | valid rse 18512.0005 | valid rae 4840.0702 | valid corr  -0.8938
| end of epoch 623 | time:  0.01s | train_loss 125881633.18518518 | valid rse 13610.8754 | valid rae 3561.6908 | valid corr  0.8780
| end of epoch 624 | time:  0.01s | train_loss 143580387.55555555 | valid rse 10386.2504 | valid rae 2717.6997 | valid corr  0.8664
| end of epoch 625 | time:  0.01s | train_loss 66688354.60740741 | valid rse 18580.2235 | valid rae 4852.8579 | valid corr  -0.9016
