Namespace(batch_size=128, clip=1.0, cuda=None, data='./data/us_hhs/data.txt', dropout=0.5, epilambda=0.2, epochs=2000, gpu=None, hidRNN=10, horizon=4, lr=0.001, metric=0, model='CNNRNN_Res', normalize=1, optim='adam', output_fun=None, ratio=0.001, residual_window=8, save_dir='save', save_name='cnnrnn_res.hhs.w-2.h-4.res-8.pt', seed=54321, sim_mat='./data/us_hhs/ind_mat.txt', train=0.6, valid=0.2, weight_decay=0, window=2)
data shape (364, 10)
<utils.Data_utility object at 0x7f23c51fae50>
model: Model(
  (GRU1): GRU(10, 10)
  (dropout): Dropout(p=0.5, inplace=False)
  (linear1): Linear(in_features=10, out_features=10, bias=True)
  (residual): Linear(in_features=2, out_features=1, bias=True)
)
* number of parameters: 873
begin training
best validation
test rse 4050220.3486 | test rae 868826.5644 | test corr 0.2508
| end of epoch 375 | time:  0.01s | train_loss 24229597249197.55078125 | valid rse 7333135.6973 | valid rae 1448035.0685 | valid corr  0.3168
best validation
test rse 4006870.3367 | test rae 860373.0411 | test corr 0.2590
| end of epoch 376 | time:  0.01s | train_loss 23748519071401.70703125 | valid rse 7259931.7491 | valid rae 1433443.5068 | valid corr  0.3169
best validation
test rse 3967020.8454 | test rae 851835.0027 | test corr 0.2593
| end of epoch 377 | time:  0.01s | train_loss 23206612663120.04687500 | valid rse 7179579.0925 | valid rae 1417313.1397 | valid corr  0.3173
best validation
test rse 3923407.0749 | test rae 842505.2055 | test corr 0.2598
| end of epoch 378 | time:  0.01s | train_loss 22736656030920.95312500 | valid rse 7094961.2981 | valid rae 1401852.4932 | valid corr  0.3157
best validation
test rse 3875804.9921 | test rae 832105.1178 | test corr 0.2575
| end of epoch 379 | time:  0.01s | train_loss 22197230823229.77734375 | valid rse 7003861.8319 | valid rae 1382855.9781 | valid corr  0.3170
best validation
test rse 3827128.2642 | test rae 821799.8027 | test corr 0.2593
| end of epoch 380 | time:  0.01s | train_loss 21622640822854.67187500 | valid rse 6919269.3791 | valid rae 1366069.5671 | valid corr  0.3171
best validation
test rse 3780997.2030 | test rae 811905.4904 | test corr 0.2595
| end of epoch 381 | time:  0.01s | train_loss 21137193574453.84375000 | valid rse 6846256.7212 | valid rae 1355061.2164 | valid corr  0.3124
best validation
test rse 3737463.9617 | test rae 801973.4795 | test corr 0.2529
| end of epoch 382 | time:  0.01s | train_loss 20612919720876.34765625 | valid rse 6762477.7669 | valid rae 1337401.4247 | valid corr  0.3139
best validation
test rse 3692850.6995 | test rae 792614.4000 | test corr 0.2551
| end of epoch 383 | time:  0.01s | train_loss 20110660095211.56640625 | valid rse 6684368.1212 | valid rae 1324185.4247 | valid corr  0.3106
best validation
test rse 3647904.9372 | test rae 782491.0904 | test corr 0.2505
| end of epoch 384 | time:  0.01s | train_loss 19604618176163.93750000 | valid rse 6599513.6687 | valid rae 1306241.3151 | valid corr  0.3123
best validation
test rse 3602746.5110 | test rae 773062.5753 | test corr 0.2529
| end of epoch 385 | time:  0.01s | train_loss 19091785974313.82421875 | valid rse 6516750.0045 | valid rae 1290685.9836 | valid corr  0.3111
best validation
test rse 3556724.5184 | test rae 763002.8274 | test corr 0.2511
| end of epoch 386 | time:  0.01s | train_loss 18651753972235.05859375 | valid rse 6432257.8193 | valid rae 1274453.7425 | valid corr  0.3103
best validation
test rse 3510108.8070 | test rae 752881.1836 | test corr 0.2500
| end of epoch 387 | time:  0.01s | train_loss 18162321780586.00390625 | valid rse 6350439.4191 | valid rae 1260494.9918 | valid corr  0.3066
best validation
test rse 3463302.7848 | test rae 742267.7041 | test corr 0.2448
| end of epoch 388 | time:  0.01s | train_loss 17674196226874.89062500 | valid rse 6259665.8168 | valid rae 1242486.9699 | valid corr  0.3066
best validation
test rse 3413789.2300 | test rae 731653.2603 | test corr 0.2448
| end of epoch 389 | time:  0.01s | train_loss 17109578918755.27539062 | valid rse 6170700.0045 | valid rae 1225772.2740 | valid corr  0.3049
best validation
test rse 3364417.1068 | test rae 720808.6795 | test corr 0.2425
| end of epoch 390 | time:  0.01s | train_loss 16633810469894.73046875 | valid rse 6076747.8025 | valid rae 1208232.4164 | valid corr  0.3028
best validation
test rse 3312220.6427 | test rae 709520.3068 | test corr 0.2396
| end of epoch 391 | time:  0.01s | train_loss 16080105000048.49609375 | valid rse 5979306.1509 | valid rae 1188744.5918 | valid corr  0.3031
best validation
test rse 3259204.9358 | test rae 698161.0082 | test corr 0.2399
| end of epoch 392 | time:  0.01s | train_loss 15613538972313.35937500 | valid rse 5900220.9593 | valid rae 1176702.6849 | valid corr  0.2977
best validation
test rse 3214004.4139 | test rae 688773.0849 | test corr 0.2323
| end of epoch 393 | time:  0.01s | train_loss 15139442636894.22656250 | valid rse 5809995.0492 | valid rae 1156331.3973 | valid corr  0.3011
best validation
test rse 3166091.4743 | test rae 678223.5616 | test corr 0.2371
| end of epoch 394 | time:  0.01s | train_loss 14709009785901.19140625 | valid rse 5724583.5134 | valid rae 1139087.4301 | valid corr  0.3014
best validation
test rse 3119683.5273 | test rae 668283.3096 | test corr 0.2376
| end of epoch 395 | time:  0.01s | train_loss 14258129966775.16601562 | valid rse 5621271.1395 | valid rae 1115535.6055 | valid corr  0.3070
best validation
test rse 3065850.9082 | test rae 657142.9699 | test corr 0.2454
| end of epoch 396 | time:  0.01s | train_loss 13805705572555.83789062 | valid rse 5511628.9457 | valid rae 1088224.4384 | valid corr  0.3170
best validation
test rse 3011728.8298 | test rae 646709.4795 | test corr 0.2593
| end of epoch 397 | time:  0.01s | train_loss 13392313458003.41015625 | valid rse 5415143.0715 | valid rae 1067365.3479 | valid corr  0.3204
best validation
test rse 2961343.5160 | test rae 636116.1644 | test corr 0.2642
| end of epoch 398 | time:  0.01s | train_loss 12928473121367.97656250 | valid rse 5321164.8605 | valid rae 1047557.2603 | valid corr  0.3233
best validation
test rse 2912043.1309 | test rae 625639.1890 | test corr 0.2682
| end of epoch 399 | time:  0.01s | train_loss 12528596542986.09570312 | valid rse 5235091.2535 | valid rae 1029829.2603 | valid corr  0.3250
best validation
test rse 2866232.9565 | test rae 615857.0082 | test corr 0.2706
| end of epoch 400 | time:  0.01s | train_loss 12119619372515.63476562 | valid rse 5148171.4755 | valid rae 1012784.1315 | valid corr  0.3249
best validation
test rse 2818555.6808 | test rae 605604.1205 | test corr 0.2704
| end of epoch 401 | time:  0.01s | train_loss 11755556872953.50976562 | valid rse 5064305.6074 | valid rae 998434.1041 | valid corr  0.3199
best validation
test rse 2769148.0501 | test rae 594805.8740 | test corr 0.2634
| end of epoch 402 | time:  0.01s | train_loss 11359002844976.31640625 | valid rse 4981996.8296 | valid rae 984066.8055 | valid corr  0.3162
best validation
test rse 2721867.0883 | test rae 584408.9863 | test corr 0.2583
| end of epoch 403 | time:  0.01s | train_loss 10881104304060.69531250 | valid rse 4888756.1621 | valid rae 963256.5479 | valid corr  0.3213
best validation
test rse 2674054.9178 | test rae 574442.9589 | test corr 0.2654
| end of epoch 404 | time:  0.01s | train_loss 10565680544761.26953125 | valid rse 4802220.5681 | valid rae 947040.1753 | valid corr  0.3193
best validation
test rse 2625439.8066 | test rae 563904.0000 | test corr 0.2625
| end of epoch 405 | time:  0.01s | train_loss 10222014602917.85937500 | valid rse 4733893.8349 | valid rae 938236.1425 | valid corr  0.3097
best validation
test rse 2583021.3502 | test rae 553957.6548 | test corr 0.2491
| end of epoch 406 | time:  0.01s | train_loss 9845603064171.44726562 | valid rse 4668475.2879 | valid rae 928192.9644 | valid corr  0.3029
best validation
test rse 2544650.1127 | test rae 545096.3288 | test corr 0.2397
| end of epoch 407 | time:  0.01s | train_loss 9448984510863.98437500 | valid rse 4578920.1183 | valid rae 908430.5534 | valid corr  0.3076
best validation
test rse 2497586.8150 | test rae 535402.0822 | test corr 0.2462
| end of epoch 408 | time:  0.01s | train_loss 9171908709857.71289062 | valid rse 4501130.4805 | valid rae 893469.3699 | valid corr  0.3065
best validation
test rse 2454716.6697 | test rae 526092.8877 | test corr 0.2447
| end of epoch 409 | time:  0.01s | train_loss 8865338027512.78906250 | valid rse 4426729.3157 | valid rae 878663.4521 | valid corr  0.3066
best validation
test rse 2414175.8180 | test rae 517414.0493 | test corr 0.2448
| end of epoch 410 | time:  0.01s | train_loss 8557292588498.32910156 | valid rse 4340598.2702 | valid rae 856723.6384 | valid corr  0.3176
best validation
test rse 2372162.0715 | test rae 509413.1726 | test corr 0.2602
| end of epoch 411 | time:  0.01s | train_loss 8315885432266.63671875 | valid rse 4261601.3043 | valid rae 837559.7589 | valid corr  0.3270
best validation
test rse 2334526.3844 | test rae 501805.2822 | test corr 0.2734
| end of epoch 412 | time:  0.01s | train_loss 8068274014298.38085938 | valid rse 4191747.4291 | valid rae 825503.3863 | valid corr  0.3225
best validation
test rse 2293486.0085 | test rae 492725.4795 | test corr 0.2671
| end of epoch 413 | time:  0.01s | train_loss 7759759758431.18847656 | valid rse 4117846.7423 | valid rae 812562.0603 | valid corr  0.3180
best validation
test rse 2250645.8717 | test rae 483342.1151 | test corr 0.2608
| end of epoch 414 | time:  0.01s | train_loss 7438754810115.60546875 | valid rse 4047539.8834 | valid rae 803066.0384 | valid corr  0.3075
best validation
test rse 2207688.9828 | test rae 473243.3096 | test corr 0.2460
| end of epoch 415 | time:  0.01s | train_loss 7176535336273.48730469 | valid rse 3977067.1132 | valid rae 793813.1288 | valid corr  0.2963
best validation
test rse 2166105.7739 | test rae 464339.5507 | test corr 0.2304
| end of epoch 416 | time:  0.01s | train_loss 6812705858851.33496094 | valid rse 3885439.0333 | valid rae 773806.0274 | valid corr  0.3000
best validation
test rse 2117050.5836 | test rae 453497.5123 | test corr 0.2356
| end of epoch 417 | time:  0.01s | train_loss 6540680425198.93359375 | valid rse 3791113.9141 | valid rae 754161.2712 | valid corr  0.3019
best validation
test rse 2066142.4203 | test rae 442598.8822 | test corr 0.2382
| end of epoch 418 | time:  0.01s | train_loss 6204869938211.57519531 | valid rse 3683821.0493 | valid rae 730364.7123 | valid corr  0.3090
best validation
test rse 2009813.5616 | test rae 430960.6575 | test corr 0.2482
| end of epoch 419 | time:  0.01s | train_loss 5935258911350.74511719 | valid rse 3574935.2512 | valid rae 704061.2822 | valid corr  0.3224
best validation
test rse 1955952.7888 | test rae 420208.7014 | test corr 0.2669
| end of epoch 420 | time:  0.01s | train_loss 5653157822171.70312500 | valid rse 3489129.0536 | valid rae 687071.2986 | valid corr  0.3227
best validation
test rse 1909154.7291 | test rae 410161.6219 | test corr 0.2674
| end of epoch 421 | time:  0.01s | train_loss 5345383213107.92089844 | valid rse 3396815.4735 | valid rae 666964.9973 | valid corr  0.3290
best validation
test rse 1861860.7544 | test rae 400487.8466 | test corr 0.2762
| end of epoch 422 | time:  0.01s | train_loss 5114749014458.29101562 | valid rse 3312243.7346 | valid rae 652608.1315 | valid corr  0.3214
best validation
test rse 1811766.5101 | test rae 389207.6712 | test corr 0.2655
| end of epoch 423 | time:  0.01s | train_loss 4851624295601.87792969 | valid rse 3236732.2609 | valid rae 641481.4247 | valid corr  0.3098
best validation
test rse 1766127.8256 | test rae 378772.3397 | test corr 0.2492
| end of epoch 424 | time:  0.01s | train_loss 4558141921166.54296875 | valid rse 3151436.0632 | valid rae 623037.1507 | valid corr  0.3146
best validation
test rse 1721164.1086 | test rae 369461.0411 | test corr 0.2560
| end of epoch 425 | time:  0.01s | train_loss 4365116412084.76220703 | valid rse 3071613.9118 | valid rae 609235.3315 | valid corr  0.3082
best validation
test rse 1675568.2949 | test rae 359224.7890 | test corr 0.2470
| end of epoch 426 | time:  0.01s | train_loss 4078315181905.00634766 | valid rse 2985433.9907 | valid rae 591823.6055 | valid corr  0.3093
best validation
test rse 1628863.4658 | test rae 349295.3644 | test corr 0.2485
| end of epoch 427 | time:  0.01s | train_loss 3886151690907.28271484 | valid rse 2898993.7485 | valid rae 575806.2466 | valid corr  0.3052
best validation
test rse 1580657.6008 | test rae 338666.1479 | test corr 0.2428
| end of epoch 428 | time:  0.01s | train_loss 3644527265790.07714844 | valid rse 2797730.6802 | valid rae 554836.9096 | valid corr  0.3084
best validation
test rse 1526236.7704 | test rae 327226.9370 | test corr 0.2474
| end of epoch 429 | time:  0.01s | train_loss 3427438849559.55664062 | valid rse 2694707.7256 | valid rae 530781.3260 | valid corr  0.3220
best validation
test rse 1474231.5353 | test rae 316711.8247 | test corr 0.2665
| end of epoch 430 | time:  0.01s | train_loss 3171416453969.96826172 | valid rse 2602860.5194 | valid rae 513004.9315 | valid corr  0.3206
best validation
test rse 1423471.8717 | test rae 305776.0219 | test corr 0.2644
| end of epoch 431 | time:  0.01s | train_loss 2989948036464.25537109 | valid rse 2527797.8251 | valid rae 501895.9342 | valid corr  0.3059
best validation
test rse 1378429.3988 | test rae 295389.1288 | test corr 0.2439
| end of epoch 432 | time:  0.01s | train_loss 2786322288482.31347656 | valid rse 2443375.3019 | valid rae 484088.8110 | valid corr  0.3104
best validation
test rse 1333388.7708 | test rae 286005.5233 | test corr 0.2502
| end of epoch 433 | time:  0.01s | train_loss 2604573274008.15771484 | valid rse 2368771.1058 | valid rae 470990.5096 | valid corr  0.3028
best validation
test rse 1291124.9633 | test rae 276576.2849 | test corr 0.2395
| end of epoch 434 | time:  0.01s | train_loss 2427051550848.84130859 | valid rse 2275466.2623 | valid rae 451142.8822 | valid corr  0.3090
best validation
test rse 1241443.3284 | test rae 266200.0877 | test corr 0.2481
| end of epoch 435 | time:  0.01s | train_loss 2237198684202.30615234 | valid rse 2173722.8735 | valid rae 427123.2438 | valid corr  0.3275
best validation
test rse 1190932.2955 | test rae 256033.7315 | test corr 0.2741
| end of epoch 436 | time:  0.01s | train_loss 2076715239975.90234375 | valid rse 2084042.8415 | valid rae 410040.4164 | valid corr  0.3246
best validation
test rse 1140898.7918 | test rae 245129.0082 | test corr 0.2700
| end of epoch 437 | time:  0.01s | train_loss 1911833046013.11547852 | valid rse 1993566.1683 | valid rae 392971.3534 | valid corr  0.3203
best validation
test rse 1090169.7697 | test rae 234173.3041 | test corr 0.2640
| end of epoch 438 | time:  0.02s | train_loss 1724602466104.00756836 | valid rse 1897874.5012 | valid rae 374587.4849 | valid corr  0.3176
best validation
test rse 1037205.0193 | test rae 222737.0740 | test corr 0.2602
| end of epoch 439 | time:  0.01s | train_loss 1568272272896.48071289 | valid rse 1806073.4109 | valid rae 356266.8932 | valid corr  0.3187
best validation
test rse 987271.4686 | test rae 212038.7726 | test corr 0.2617
| end of epoch 440 | time:  0.01s | train_loss 1410813705578.48632812 | valid rse 1731584.5002 | valid rae 345790.3781 | valid corr  0.2954
best validation
test rse 943029.9687 | test rae 202187.1781 | test corr 0.2292
| end of epoch 441 | time:  0.01s | train_loss 1272762076534.02441406 | valid rse 1636447.1202 | valid rae 325941.1726 | valid corr  0.2998
best validation
test rse 891629.3799 | test rae 190997.4137 | test corr 0.2354
| end of epoch 442 | time:  0.01s | train_loss 1160862771790.36254883 | valid rse 1559083.3160 | valid rae 313186.8712 | valid corr  0.2859
best validation
test rse 848562.3819 | test rae 182154.7836 | test corr 0.2159
| end of epoch 443 | time:  0.01s | train_loss 1039995706399.72961426 | valid rse 1465154.6532 | valid rae 291546.3890 | valid corr  0.3014
best validation
test rse 798450.5134 | test rae 171040.6575 | test corr 0.2375
| end of epoch 444 | time:  0.01s | train_loss 915933408406.95581055 | valid rse 1377028.1586 | valid rae 273714.7616 | valid corr  0.3035
best validation
test rse 750636.2338 | test rae 160794.4329 | test corr 0.2405
| end of epoch 445 | time:  0.01s | train_loss 813517279289.69018555 | valid rse 1284062.5441 | valid rae 251081.7753 | valid corr  0.3370
best validation
test rse 705622.2256 | test rae 152281.6986 | test corr 0.2875
| end of epoch 446 | time:  0.01s | train_loss 726607740174.18212891 | valid rse 1207487.2940 | valid rae 238560.6795 | valid corr  0.3158
best validation
test rse 659643.2609 | test rae 141624.0438 | test corr 0.2577
| end of epoch 447 | time:  0.01s | train_loss 627355415916.40942383 | valid rse 1131513.3620 | valid rae 226420.3616 | valid corr  0.2918
best validation
test rse 616045.6599 | test rae 132160.4384 | test corr 0.2241
| end of epoch 448 | time:  0.01s | train_loss 542907496096.09014893 | valid rse 1042978.8148 | valid rae 209308.8658 | valid corr  0.2872
best validation
test rse 567692.1230 | test rae 121850.6411 | test corr 0.2177
| end of epoch 449 | time:  0.01s | train_loss 461753644796.39434814 | valid rse 944360.9964 | valid rae 186277.7425 | valid corr  0.3188
best validation
test rse 516236.4775 | test rae 110874.8274 | test corr 0.2619
| end of epoch 450 | time:  0.01s | train_loss 384146071621.22814941 | valid rse 857434.5005 | valid rae 167687.0685 | valid corr  0.3367
best validation
test rse 471133.6205 | test rae 101661.4247 | test corr 0.2871
| end of epoch 451 | time:  0.01s | train_loss 314367692626.92956543 | valid rse 778842.2068 | valid rae 154720.2740 | valid corr  0.3048
best validation
test rse 424637.3995 | test rae 90974.8110 | test corr 0.2423
| end of epoch 452 | time:  0.01s | train_loss 254874778878.79812622 | valid rse 707657.1965 | valid rae 143853.3699 | valid corr  0.2700
best validation
test rse 385189.8755 | test rae 82731.6822 | test corr 0.1939
| end of epoch 453 | time:  0.01s | train_loss 201734231089.03662109 | valid rse 642640.7765 | valid rae 133276.2192 | valid corr  0.2428
best validation
test rse 350888.0049 | test rae 75851.0466 | test corr 0.1565
| end of epoch 454 | time:  0.01s | train_loss 167016752065.50234985 | valid rse 576147.2296 | valid rae 120762.8274 | valid corr  0.2273
best validation
test rse 315612.4446 | test rae 68365.6164 | test corr 0.1353
| end of epoch 455 | time:  0.01s | train_loss 133655086732.86009216 | valid rse 478916.3395 | valid rae 95198.0164 | valid corr  0.3034
best validation
test rse 261061.7000 | test rae 55922.7671 | test corr 0.2404
| end of epoch 456 | time:  0.01s | train_loss 96205254952.14271545 | valid rse 399548.1099 | valid rae 77475.6219 | valid corr  0.3618
best validation
test rse 221852.8489 | test rae 48508.0219 | test corr 0.3224
| end of epoch 457 | time:  0.01s | train_loss 69234168050.29858398 | valid rse 343173.4269 | valid rae 72123.1945 | valid corr  0.2229
best validation
test rse 188194.3816 | test rae 40777.0411 | test corr 0.1294
| end of epoch 458 | time:  0.01s | train_loss 46314040378.65164185 | valid rse 256038.5893 | valid rae 52699.6986 | valid corr  0.2531
best validation
test rse 139577.4278 | test rae 30094.2712 | test corr 0.1706
| end of epoch 459 | time:  0.01s | train_loss 24548168429.97183228 | valid rse 185313.0054 | valid rae 35272.2493 | valid corr  0.4823
best validation
test rse 113181.9201 | test rae 25010.7315 | test corr 0.4919
| end of epoch 460 | time:  0.01s | train_loss 15397586342.09953117 | valid rse 123264.2176 | valid rae 27159.0603 | valid corr  0.1278
best validation
test rse 70153.6291 | test rae 15798.5945 | test corr 0.0037
| end of epoch 461 | time:  0.01s | train_loss 5870867243.50798130 | valid rse 51622.6596 | valid rae 11403.9781 | valid corr  0.1202
best validation
test rse 29487.8981 | test rae 6663.5884 | test corr -0.0060
| end of epoch 462 | time:  0.01s | train_loss 2394035556.71737099 | valid rse 126717.5537 | valid rae 33655.6219 | valid corr  0.5719
| end of epoch 463 | time:  0.01s | train_loss 5632081258.48638535 | valid rse 51919.1506 | valid rae 9968.8699 | valid corr  -0.4341
| end of epoch 464 | time:  0.01s | train_loss 2285900725.96431923 | valid rse 79447.0759 | valid rae 15518.9041 | valid corr  -0.3389
| end of epoch 465 | time:  0.01s | train_loss 3500792571.43286371 | valid rse 101637.6241 | valid rae 22185.4260 | valid corr  -0.1511
| end of epoch 466 | time:  0.01s | train_loss 4631937777.81784058 | valid rse 100626.2545 | valid rae 19226.8493 | valid corr  -0.4923
| end of epoch 467 | time:  0.01s | train_loss 4778671220.34178448 | valid rse 90208.1639 | valid rae 17874.8699 | valid corr  -0.3102
| end of epoch 468 | time:  0.01s | train_loss 4983162247.33145523 | valid rse 98274.5600 | valid rae 20070.0479 | valid corr  -0.5627
| end of epoch 469 | time:  0.01s | train_loss 4297252564.01126766 | valid rse 71055.5456 | valid rae 15458.3397 | valid corr  -0.1588
| end of epoch 470 | time:  0.01s | train_loss 2121974452.28169012 | valid rse 42520.4965 | valid rae 8478.9452 | valid corr  -0.2981
best validation
test rse 23162.9475 | test rae 4964.2031 | test corr -0.2329
| end of epoch 471 | time:  0.01s | train_loss 668921890.61408448 | valid rse 41062.2986 | valid rae 10451.5842 | valid corr  0.3682
best validation
test rse 28580.7110 | test rae 7443.3568 | test corr 0.5146
| end of epoch 472 | time:  0.01s | train_loss 433002820.98779345 | valid rse 75286.5168 | valid rae 19811.9452 | valid corr  -0.4981
| end of epoch 473 | time:  0.01s | train_loss 2997724082.11830997 | valid rse 42351.1908 | valid rae 9656.4096 | valid corr  0.0398
| end of epoch 474 | time:  0.01s | train_loss 2449306988.40938950 | valid rse 142444.8271 | valid rae 35738.7342 | valid corr  0.6919
| end of epoch 475 | time:  0.01s | train_loss 8625392214.05446053 | valid rse 56868.3175 | valid rae 10986.4459 | valid corr  0.3835
| end of epoch 476 | time:  0.01s | train_loss 5141325722.08075142 | valid rse 226031.3043 | valid rae 58199.5288 | valid corr  -0.4048
| end of epoch 477 | time:  0.01s | train_loss 21104661583.80469513 | valid rse 148528.8557 | valid rae 36202.2411 | valid corr  -0.2596
| end of epoch 478 | time:  0.01s | train_loss 7104173658.86197186 | valid rse 87260.7959 | valid rae 18586.8781 | valid corr  0.6009
| end of epoch 479 | time:  0.01s | train_loss 3510402425.87042236 | valid rse 70105.9391 | valid rae 15539.1603 | valid corr  0.1094
| end of epoch 480 | time:  0.01s | train_loss 2012751047.03098583 | valid rse 54069.9171 | valid rae 10323.5911 | valid corr  0.4659
| end of epoch 481 | time:  0.01s | train_loss 1359221655.19624424 | valid rse 67895.5588 | valid rae 16178.5164 | valid corr  -0.1310
| end of epoch 482 | time:  0.01s | train_loss 1514484038.91079807 | valid rse 44193.9003 | valid rae 10386.7425 | valid corr  0.6631
| end of epoch 483 | time:  0.01s | train_loss 1018006040.51830983 | valid rse 25468.2259 | valid rae 6383.9774 | valid corr  -0.3270
best validation
test rse 17534.1966 | test rae 4528.3442 | test corr -0.4805
| end of epoch 484 | time:  0.01s | train_loss 172406078.25727698 | valid rse 64718.4929 | valid rae 17203.4863 | valid corr  0.5872
| end of epoch 485 | time:  0.01s | train_loss 1942250618.11079812 | valid rse 12920.1107 | valid rae 2491.4295 | valid corr  -0.4108
best validation
test rse 7400.1677 | test rae 1633.6430 | test corr -0.3917
| end of epoch 486 | time:  0.01s | train_loss 87819536.10516432 | valid rse 15480.2540 | valid rae 3629.5284 | valid corr  0.0407
| end of epoch 487 | time:  0.01s | train_loss 452773616.85633802 | valid rse 34307.1573 | valid rae 9111.5781 | valid corr  -0.6308
| end of epoch 488 | time:  0.01s | train_loss 762990572.76995301 | valid rse 53613.2635 | valid rae 14131.5151 | valid corr  0.6650
| end of epoch 489 | time:  0.02s | train_loss 1043852327.42159629 | valid rse 10969.2315 | valid rae 2129.5247 | valid corr  0.3564
best validation
test rse 6075.0226 | test rae 1325.1781 | test corr 0.3148
| end of epoch 490 | time:  0.01s | train_loss 87348578.79436620 | valid rse 32074.1191 | valid rae 8467.6123 | valid corr  0.6610
| end of epoch 491 | time:  0.01s | train_loss 269932772.83755869 | valid rse 80465.4383 | valid rae 21355.2616 | valid corr  -0.6367
| end of epoch 492 | time:  0.02s | train_loss 3271413740.76995325 | valid rse 34219.3570 | valid rae 8759.7938 | valid corr  -0.6913
| end of epoch 493 | time:  0.01s | train_loss 1813587143.03098583 | valid rse 130198.0508 | valid rae 34513.6027 | valid corr  0.5499
| end of epoch 494 | time:  0.01s | train_loss 6033667282.56901455 | valid rse 15896.5353 | valid rae 3069.5932 | valid corr  -0.3912
| end of epoch 495 | time:  0.01s | train_loss 487459537.12676054 | valid rse 19897.6277 | valid rae 4835.2062 | valid corr  -0.6822
| end of epoch 496 | time:  0.01s | train_loss 1149918216.65352106 | valid rse 92471.9945 | valid rae 24588.2767 | valid corr  0.6053
| end of epoch 497 | time:  0.01s | train_loss 2609575707.16244125 | valid rse 80899.9684 | valid rae 21501.3164 | valid corr  -0.5835
| end of epoch 498 | time:  0.01s | train_loss 4330060624.04507065 | valid rse 83276.2687 | valid rae 22065.7932 | valid corr  -0.5458
| end of epoch 499 | time:  0.01s | train_loss 1928518072.36807513 | valid rse 41887.8107 | valid rae 10619.5726 | valid corr  0.6925
| end of epoch 500 | time:  0.01s | train_loss 542278155.05727696 | valid rse 19310.8169 | valid rae 4223.8541 | valid corr  0.6214
| end of epoch 501 | time:  0.01s | train_loss 334023038.67793429 | valid rse 13223.3003 | valid rae 2907.2736 | valid corr  0.1341
| end of epoch 502 | time:  0.01s | train_loss 1418804324.95774651 | valid rse 99310.4064 | valid rae 26285.6658 | valid corr  0.6518
| end of epoch 503 | time:  0.01s | train_loss 2973594711.49671364 | valid rse 78069.6179 | valid rae 20746.2699 | valid corr  -0.5808
| end of epoch 504 | time:  0.01s | train_loss 4178725015.91737080 | valid rse 83018.7315 | valid rae 22074.8041 | valid corr  -0.6036
| end of epoch 505 | time:  0.01s | train_loss 1594476280.54835677 | valid rse 37437.4095 | valid rae 9955.1842 | valid corr  0.6027
| end of epoch 506 | time:  0.01s | train_loss 400333174.98591548 | valid rse 10902.1912 | valid rae 2819.6954 | valid corr  0.4195
best validation
test rse 7683.6317 | test rae 2022.8144 | test corr 0.5545
| end of epoch 507 | time:  0.01s | train_loss 292882151.24131453 | valid rse 12023.6991 | valid rae 3017.8945 | valid corr  -0.6918
| end of epoch 508 | time:  0.01s | train_loss 1412757405.92676067 | valid rse 95042.5548 | valid rae 25264.6164 | valid corr  0.5880
| end of epoch 509 | time:  0.01s | train_loss 2912554419.56056356 | valid rse 81805.8163 | valid rae 21697.8616 | valid corr  -0.6410
| end of epoch 510 | time:  0.01s | train_loss 4738334766.15211296 | valid rse 86516.1382 | valid rae 22948.5877 | valid corr  -0.6406
| end of epoch 511 | time:  0.01s | train_loss 2550721648.49577475 | valid rse 34391.7579 | valid rae 9097.9308 | valid corr  0.5319
| end of epoch 512 | time:  0.01s | train_loss 363252444.66478872 | valid rse 8090.5811 | valid rae 1962.5197 | valid corr  0.2289
best validation
test rse 5405.9814 | test rae 1357.5827 | test corr 0.3931
| end of epoch 513 | time:  0.01s | train_loss 285715805.02535212 | valid rse 14969.8363 | valid rae 3908.7531 | valid corr  -0.6805
| end of epoch 514 | time:  0.01s | train_loss 1566880028.60469484 | valid rse 91842.7426 | valid rae 24420.8411 | valid corr  0.6060
| end of epoch 515 | time:  0.01s | train_loss 2420828611.90610313 | valid rse 84553.4759 | valid rae 22477.1877 | valid corr  -0.6163
| end of epoch 516 | time:  0.01s | train_loss 4595677478.21971798 | valid rse 89053.3440 | valid rae 23676.8630 | valid corr  -0.6118
| end of epoch 517 | time:  0.01s | train_loss 2414439123.04976511 | valid rse 31887.3525 | valid rae 8472.3856 | valid corr  0.6263
| end of epoch 518 | time:  0.01s | train_loss 355539053.61126763 | valid rse 5354.3520 | valid rae 1380.0637 | valid corr  0.6888
best validation
test rse 3962.1132 | test rae 1056.1898 | test corr 0.7441
| end of epoch 519 | time:  0.01s | train_loss 255205476.95774648 | valid rse 16634.0852 | valid rae 4403.7205 | valid corr  -0.5371
| end of epoch 520 | time:  0.01s | train_loss 1028292223.39906108 | valid rse 90248.0030 | valid rae 23965.8986 | valid corr  0.6315
| end of epoch 521 | time:  0.01s | train_loss 2507439204.95774651 | valid rse 86182.2060 | valid rae 22910.2726 | valid corr  -0.5891
| end of epoch 522 | time:  0.01s | train_loss 4546396621.52112675 | valid rse 90706.6605 | valid rae 24110.5589 | valid corr  -0.5864
| end of epoch 523 | time:  0.01s | train_loss 2166766525.65633821 | valid rse 30642.8943 | valid rae 8039.3082 | valid corr  0.6742
